10004193	1508	0.1977	1.2816	2.2424	2.6142	-1.2
10004194	1188	0.9418	1.8547	2.4203	2.8982	9999
10004195	1342	-0.0158	1.2571	1.838	2.1879	-0.49
10004196	1610	0.1022	0.7518	1.5159	2.2576	0.0787
10004197	1461	1.0121	1.4914	1.8367	2.4243	9999
10004199	1065	1.2311	2.1733	2.4505	2.9109	-0.747
10004201	1704	0.2646	1.7277	2.4121	3.3812	0.2396
10004202	1336	0.768	2.6074	2.6554	3.0348	1.42
10004204	1305	0.9746	1.9524	2.4813	2.674	0.0802
10004205	1208	0.5964	1.6454	2.0614	2.0765	9999
10004210	1654	-1.2843	0.5475	1.0745	1.4359	-1.13
10004211	1677	1.6712	2.7941	2.9393	3.577	-0.312
10004213	1325	0.542	1.5956	2.5517	2.7594	0.4904
10004218	1021	0.7865	1.4559	2.1055	2.2375	9999
10004219	1309	-0.6792	0.6596	1.6636	1.6024	-0.605
10004221	1911	1.4012	2.6827	2.8759	3.5636	0.805
10004222	1556	-0.0857	1.0794	1.654	2.4483	1.152
10004224	1462	0.5587	1.8245	2.4839	2.4188	0.0868
10004225	2198	0.4373	1.8994	2.5801	2.8105	-0.511
10004226	1722	0.6361	1.1662	1.4698	1.8205	1.194
10004227	2090	0.969	2.6632	3.2578	3.508	-0.508
10004229	1916	1.168	2.3875	2.7317	3.3599	-0.155
10004230	2018	-0.2808	1.3324	1.9794	1.9838	-1.47
10004232	1776	0.1133	9999	1.5778	2.4995	-0.152
10004234	9995	9999	9999	9999	9999	0.9662
10004235	1094	-1.0077	0.949	1.774	2.0571	-0.263
10004236	1318	0.8478	2.1767	3.4946	3.5548	0.214
10004237	1013	0.3276	1.7118	2.3587	4.1149	0.8692
10004238	1229	1.1905	2.0732	2.2363	2.8302	9999
10004241	2074	1.3186	1.9942	2.2821	2.7226	0.8605
10004242	1907	0.1462	0.5065	1.3031	1.8753	-0.121
10004243	1272	-0.2378	0.6698	1.942	2.721	0.4318
10004244	1501	0.6173	2.3091	2.6989	2.5489	0.1308
10004245	1617	0.9533	2.2611	2.3873	3.0305	9999
10004247	2163	0.6481	1.146	2.2561	2.7756	0.9699
10004248	1735	-0.7063	1.0509	2.1134	3.1458	9999
10004249	2174	0.9519	1.6531	2.1121	2.6502	-0.69
10004250	1922	-0.4154	0.7126	2.5744	2.9935	-0.844
10004251	1999	-0.0225	0.8118	2.1153	2.2987	-0.248
10004253	1958	0.0989	0.892	1.9071	2.4782	-0.203
10004254	1581	0.0491	1.1278	1.9819	2.6359	0.4834
10004255	1627	0.8188	1.6967	2.5604	2.9561	9999
10004257	1433	1.2773	2.6127	3.2306	3.3476	-0.759
10004258	2125	0.9997	1.9109	2.3	2.8004	-0.139
10004260	1277	-0.2012	0.7139	2.4171	2.7914	9999
10004261	1968	-0.2149	1.2393	2.0241	2.441	-0.355
10004266	2203	0.6105	2.0451	2.6231	3.3132	9999
10004268	1628	-1.9269	-1.4923	9999	9999	1.668
10004269	1019	0.9103	1.8875	2.6527	3.1016	0.887
10004270	1071	-0.4211	1.8512	2.2615	2.3231	-1.29
10004271	1520	-0.7982	0.7452	1.2352	1.6346	-0.429
10004273	1989	-0.2503	1.6825	2.0883	2.3783	-1.37
10004275	2043	0.7451	1.533	2.3005	2.3789	-0.708
10004276	1828	-0.4272	1.1662	1.9718	1.6754	9999
10004277	2317	1.4303	2.4056	2.1943	2.7244	-0.226
10004279	1435	1.5894	2.319	2.9651	2.828	-0.849
10004281	1526	2.0453	2.8056	3.0754	3.8901	0.6539
10004282	1906	0.0053	1.0468	1.9919	1.9402	0.7306
10004284	1426	0.4674	1.7792	2.4493	2.8928	-0.3
10004287	2018	1.4717	2.7745	3.6853	3.0882	-0.561
10004288	1443	-0.1002	0.7304	2.3871	2.5251	0.8275
10004289	1147	0.6377	2.0694	2.0521	3.2653	0.3937
10004290	2294	1.5412	2.396	3.1348	3.3164	-0.657
10004292	1658	0.6545	2.049	9999	9999	0.3602
10004293	1900	0.0485	1.111	2.0943	2.8694	-0.389
10004294	1348	-0.6062	0.5448	1.248	1.6967	-1.07
10004295	1904	-0.2341	0.6489	1.3686	1.7037	-0.595
10004296	2162	0.4545	2.1639	2.595	3.6752	-0.234
10004297	1424	1.5069	1.7267	2.4484	3.0257	-0.089
10004298	2141	1.0242	1.4528	2.4463	2.666	-0.898
10004299	2201	1.6551	2.7309	3.2396	3.1235	-0.457
10004300	9100	-0.068	1.1225	2.2593	3.1265	1.734
10004301	1540	0.4785	1.817	2.1625	2.4004	-0.413
10004302	2032	0.0353	1.3919	2.5894	3.1217	-0.277
10004303	1140	1.365	2.2233	2.7888	2.8418	0.7125
10004305	1203	0.0919	1.6437	2.1271	2.2113	9999
10004306	1090	0.9819	2.2118	2.4189	3.0415	-0.561
10004307	1749	1.1524	2.408	3.2068	3.1522	1.687
10004308	1326	0.1404	0.6281	2.014	2.1603	0.9367
10004309	1448	-1.6362	-0.2395	0.699	0.7633	0.3716
10004311	2253	0.6518	1.9928	2.601	2.6248	1.207
10004313	1666	0.3518	1.8247	2.2295	2.272	-0.376
10004316	2302	-0.3952	1.2751	2.3171	2.74	-1.78
10004317	1250	0.0389	0.8704	2.4231	2.9767	9999
10004319	1322	0.5962	2.4601	2.7546	3.2253	0.6954
10004320	1205	0.3699	1.2037	1.8302	2.2666	-0.152
10004321	1737	0.2257	2.2479	2.7198	3.0033	0.0204
10004322	1455	0.897	2.245	2.8667	3.5921	0.49
10004325	1125	0.4782	2.2034	2.3324	2.5276	0.66
10004326	2242	0.3868	0.9439	1.8455	2.485	9999
10004327	1111	0.3524	1.2009	2.2754	2.2066	0.0575
10004330	1537	0.0447	1.22	1.7159	2.0708	0.1121
10004332	1755	-0.3754	1.4191	2.1888	2.7441	-0.383
10004334	1365	1.2152	2.0339	9999	9999	-0.871
10004338	1269	0.6689	2.5625	2.6548	4.2585	0.5052
10004339	1404	-1.3235	-0.1469	0.4919	1.2422	-0.849
10004342	1478	0.7981	2.021	2.4789	2.9286	-0.235
10004343	1035	0.8697	1.9692	2.092	2.4781	9999
10004347	1090	0.253	1.149	1.5275	1.8106	-0.759
10004349	2060	-0.3894	0.6099	1.1563	1.3997	-1.13
10004352	1839	1.4405	2.2113	2.0932	2.6167	-0.153
10004353	2028	1.4887	2.0855	3.1259	3.3756	1.559
10004356	2320	1.2236	3.1144	3.2495	3.7498	-0.072
10004358	2121	0.3637	0.9929	1.9885	2.4531	1.51
10004361	1448	-1.0821	1.4954	1.627	2.0948	-0.187
10004362	1630	-0.2637	0.7169	1.4092	2.0158	-0.784
10004363	1815	0.7742	1.954	2.2125	1.8934	0.6942
10004365	2198	0.7753	1.4221	2.1547	2.4107	-0.135
10004366	2003	1.0964	1.901	2.4145	2.8536	0.7276
10004367	1217	0.7228	2.1419	1.9885	2.5534	-0.045
10004368	2214	0.21	1.8351	2.8486	2.5115	-0.696
10004370	2125	0.2066	1.6576	2.0797	2.5082	0.5195
10004371	1588	0.3899	1.7221	2.495	2.7317	1.221
10004372	1267	0.1041	2.0184	2.5719	3.0033	9999
10004374	2115	0.3874	2.0746	2.9079	3.0163	-0.957
10004376	1946	0.878	2.7182	3.0992	3.3692	0.4642
10004378	1554	-0.2029	1.6172	2.4965	2.5663	-1.16
10004380	9997	9999	9999	9999	9999	9999
10004382	1533	1.0639	2.7314	1.8952	3.1603	0.3574
10004383	2235	1.2289	2.8548	2.8974	3.5701	-0.211
10004387	1621	9999	9999	9999	9999	0.4123
10004389	1840	0.6348	2.2623	9999	9999	0.8692
10004390	2090	0.5268	1.5461	1.8659	2.2301	-1.81
10004391	1648	1.0572	2.3857	2.1642	2.7203	-0.957
10004392	1577	-1.3647	1.5136	2.2711	2.3824	-0.091
10004393	1783	0.9376	1.9278	2.7867	2.5109	9999
10004395	1788	1.3124	2.3565	2.8597	2.8354	-0.632
10004396	2058	-0.6579	0.8602	2.3932	2.1764	-0.746
10004397	1351	0.2541	1.549	1.9104	2.1108	-1.26
10004400	2312	1.223	1.9353	2.1061	2.9661	-0.298
10004401	1546	0.4418	2.0912	2.8272	3.1862	9999
10004403	1477	0.8051	1.9889	2.4748	3.183	0.0795
10004404	1495	9999	9999	9999	9999	-0.29
10004409	1929	1.1129	1.959	2.4607	3.3779	1.038
10004410	1455	1.5696	2.1084	3.0307	3.1235	0.671
10004414	1764	9999	9999	9999	9999	-0.957
10004416	1244	1.8183	9999	2.751	2.8871	-0.794
10004422	1273	-0.4872	0.6309	0.8523	1.5955	-1.19
10004424	1969	-0.3049	0.5671	1.0806	1.0072	9999
10004425	1205	0.441	1.4937	1.6612	3.3803	-0.442
10004427	1106	-0.1508	0.9498	1.6067	2.9055	0.8252
10004428	1048	0.7056	1.4023	2.8124	3.0729	0.4585
10004429	2330	0.2738	9999	9999	9999	1.491
10004432	1256	9999	9999	9999	9999	9999
10004433	1525	1.1357	2.5995	2.6995	3.275	-0.632
10004434	1265	0.4295	2.069	2.813	2.9186	-0.288
10004439	2009	1.1559	2.1962	2.639	3.1715	1.503
10004440	1782	0.5409	1.4619	2.1217	2.6833	0.6956
10004444	1782	0.8577	2.7524	2.836	3.1764	0.5675
10004446	1284	0.885	1.9333	2.1206	2.4835	-0.311
10004447	1092	0.4073	1.2943	1.623	2.2311	9999
10004448	1220	0.3081	1.5338	2.1907	3.1876	9999
10004450	1014	0.493	1.8113	2.7509	2.7007	0.7756
10004453	2091	0.546	1.8771	2.0859	2.7198	-0.216
10004455	2162	1.0308	2.0388	2.8611	3.5388	0.305
10004456	1510	0.8934	9999	2.2303	2.7317	-0.296
10004459	1384	-0.2582	1.2454	1.5722	2.0104	-1.15
10004460	1506	0.1996	1.6256	2.0604	2.6735	-2.33
10004461	1488	0.5502	1.5405	1.6409	2.1778	9999
10004462	2180	-0.33	1.3001	1.8414	1.8214	-0.286
10004464	1382	0.8676	2.0749	2.039	2.5499	0.092
10004467	2132	0.5881	1.8396	2.5505	2.8625	9999
10004470	1185	-0.0889	0.8558	1.9519	2.2479	0.3356
10004471	2326	-0.7317	0.4408	1.0859	2.1918	-0.184
10004472	1315	1.0657	2.1356	2.5477	2.9182	1.559
10004474	2072	1.5364	2.7792	3.06	3.5611	1.396
10004475	1935	9999	9999	9999	9999	-0.011
10004477	1324	2.0543	2.0714	2.8111	3.3083	0.6954
10004478	1144	0.1405	0.4762	1.3771	2.2009	-0.682
10004480	1761	0.8628	2.2732	2.4131	3.4638	9999
10004481	1880	-0.3855	0.3758	1.3481	1.8164	-1.15
10004482	2327	1.2729	1.9437	1.9682	2.5134	-0.474
10004483	2162	1.1472	2.2777	2.6974	2.9279	-1.09
10004486	1539	0.2175	1.4245	1.8907	2.5103	9999
10004489	1206	0.2489	1.3627	1.8824	2.5529	0.532
10004491	9997	9999	9999	9999	9999	9999
10004493	1559	0.3724	1.3446	2.2152	2.5923	-0.907
10004494	1533	1.0323	2.5272	2.5818	3.2014	0.8609
10004495	1782	0.4121	1.975	2.6206	2.9123	0.2389
10004498	1194	0.0196	0.7633	1.7547	1.8514	-0.316
10004501	1588	0.5209	1.3632	2.0316	2.189	0.2115
10004502	1210	9999	1.658	2.5738	2.8181	-0.625
10004503	2207	-0.0416	1.2753	1.7843	2.4	-1
10004505	1683	1.3013	2.5237	3.423	4.1182	1.165
10004506	2271	0.9294	2.4717	2.709	2.448	1.447
10004508	1310	-0.117	1.0007	1.8558	1.7345	-1.22
10004510	2190	0.9834	1.0652	2.4475	3.1609	-0.165
10004514	1476	0.8084	1.4464	2.4395	3.1652	-0.312
10004515	1932	0.5695	1.3383	2.4365	2.8924	0.727
10004516	1536	0.2764	1.2952	1.9538	2.4535	9999
10004517	1836	1.7935	2.0736	2.7025	3.1621	9999
10004518	1161	-0.0421	1.5675	1.704	2.5628	-0.787
10004520	1452	0.6874	0.6625	1.6216	2.2503	-0.574
10004523	1425	1.2455	1.9608	2.3458	3.5636	0.2004
10004524	9997	9999	9999	9999	9999	0.0687
10004525	2240	-0.1381	0.8697	1.4797	2.0129	1.252
10004527	1941	9999	9999	9999	9999	9999
10004528	1695	0.4309	1.0587	2.2836	3.2171	-0.399
10004529	2267	0.8182	1.6927	2.3237	3.1641	-0.546
10004531	2053	-0.0645	0.9638	1.6047	1.9466	0.1558
10004534	1103	1.3142	1.9486	2.6759	2.8792	-1.18
10004535	2238	-0.0577	1.4671	2.0548	2.3819	-1.81
10004537	1945	0.4743	1.839	1.8915	2.4914	1.297
10004538	2297	0.7844	1.5825	1.9119	2.8497	0.8858
10004539	2288	1.123	2.406	3.2147	3.5468	0.5649
10004542	2168	0.4562	1.418	2.442	3.213	-0.3
10004543	1861	0.6728	1.7589	2.2228	3.0149	9999
10004547	1816	-0.3833	0.2311	0.8545	1.5024	-0.751
10004548	1840	0.5831	2.2608	2.6136	2.966	1.191
10004550	2288	0.7961	2.4301	2.5624	2.7221	0.9231
10004551	1955	-0.2025	1.264	2.1298	2.4307	-0.751
10004552	1935	0.3833	1.5247	2.3912	2.8445	9999
10004554	1587	1.8834	2.6144	3.2644	3.2628	0.7005
10004555	1541	1.1393	1.6904	2.6013	2.9394	-0.477
10004556	1210	0.3444	1.1248	1.8502	2.1863	-0.625
10004557	1111	-1.5613	0.5511	1.4317	1.8466	-0.168
10004558	1629	0.7783	2.8478	2.8975	3.0469	0.6264
10004559	1112	1.5346	2.3341	2.8916	4.2727	0.5126
10004560	2078	-0.2626	0.4614	1.1326	1.8903	-0.938
10004564	1217	1.4746	2.8936	3.09	3.5239	1.204
10004566	1234	0.2038	1.1568	2.1162	2.0979	-1.3
10004568	1675	0.6757	2.157	2.5594	2.6789	0.6254
10004570	1264	-1.4787	9999	9999	9999	-0.71
10004571	1749	0.7759	1.8507	2.6249	2.7752	0.4328
10004572	1147	-1.2869	0.0926	0.9258	2.1918	-0.632
10004575	2165	1.1606	1.7537	2.1616	2.2962	0.6709
10004576	1809	0.8972	1.8658	1.6968	1.887	0.5982
10004578	1774	0.1684	1.3029	1.4729	2.7713	-1.62
10004582	1103	-1.8889	-0.0764	0.9467	1.0888	9999
10004583	1517	0.7213	2.4523	2.6341	3.1713	9999
10004584	2075	-0.2956	1.0337	1.3551	2.5298	1.652
10004588	1240	0.1597	1.6383	2.0129	2.1082	-0.925
10004589	1284	1.4589	2.0514	2.4433	2.8536	-0.196
10004590	2098	0.8788	1.308	2.2579	2.3194	-0.871
10004591	1910	-0.9328	-0.1898	0.5902	1.0721	9999
10004593	1120	-0.1677	1.2108	2.3696	2.647	0.2944
10004594	1180	0.8732	1.7434	2.1802	2.5165	0.7254
10004595	1305	0.2918	1.7983	2.8394	2.6194	1.056
10004596	9997	9999	9999	9999	9999	-0.3
10004597	1333	0.1109	1.9988	2.4973	2.6661	-0.146
10004598	1374	0.625	0.8838	1.4475	1.7628	0.0457
10004599	2147	0.9275	1.6449	1.7772	2.5586	0.6635
10004600	1525	0.5137	1.3389	2.8635	2.9894	9999
10004601	1354	0.2902	1.1257	1.8047	2.141	-0.769
10004602	1333	0.1971	2.1391	2.7602	3.5721	0.5055
10004603	1326	0.1078	1.9173	2.5092	2.1625	-0.352
10004604	9997	9999	9999	9999	9999	-0.696
10004606	2293	-0.1915	0.3467	0.7825	1.1842	-0.904
10004609	1292	0.2088	1.3979	1.993	2.6757	-0.166
10004610	1287	0.8606	2.1981	2.6616	2.9685	-0.14
10004613	1264	-0.4787	1.083	2.2711	2.6764	0.154
10004614	1084	1.9636	2.9753	3.1347	3.9816	0.8796
10004615	1671	1.3411	2.3651	2.7239	2.4936	-1.03
10004617	1427	0.2738	1.633	2.4635	2.8784	0.0052
10004618	1494	0.7333	1.8238	2.3998	2.7518	0.0544
10004619	1776	0.8978	1.3773	1.7523	2.0025	-0.121
10004620	2092	0.7078	2.8366	3.0567	9999	0.8692
10004624	1539	1.2185	2.416	2.8281	3.5619	0.3678
10004627	1310	-0.6062	-0.0481	0.3496	1.1522	-1.27
10004628	1255	0.4577	1.4162	2.5461	2.8976	-0.384
10004629	1163	-0.8052	1.2037	1.6561	1.9878	-0.186
10004631	2038	0.1237	1.0966	1.6989	9999	0.3485
10004632	1041	0.8578	1.6957	2.0458	2.3013	1.191
10004633	2236	0.1928	1.8813	2.1625	3.1055	-0.364
10004635	1041	0.4995	2.3092	2.5282	3.2318	0.7269
10004636	1628	0.7853	2.0815	2.6394	3.1871	-0.162
10004637	1354	-1.4256	-0.3439	9999	0.6993	-1.22
10004638	1071	0.5236	1.2155	1.6408	2.4019	-0.705
10004639	1307	1.2323	2.4052	2.5917	3.5186	0.4555
10004641	1395	-0.3031	0.3721	0.7192	0.6826	-0.582
10004643	1176	-0.8309	0.1339	0.7457	0.9648	-0.331
10004644	2090	0.4087	0.9911	1.8828	2.4128	0.0351
10004648	2068	0.8383	2.2156	9999	9999	0.5971
10004649	2179	0.5246	1.0299	1.4974	2.0599	-0.633
10004651	1423	-0.7349	0.4263	1.8475	1.9757	-0.999
10004653	1357	-0.6275	0.6601	1.7554	1.7757	0.688
10004655	1641	0.5353	1.0973	1.8101	2.2281	9999
10004657	1652	-0.2582	0.4618	1.0934	1.6231	-0.976
10004659	1689	0.9349	2.0526	2.1788	2.4997	0.6686
10004660	2219	-0.6875	0.4662	0.9924	1.2798	9999
10004661	1003	0.6414	1.3583	2.4203	3.1565	0.3727
10004663	1014	1.2777	1.8971	2.5929	3.5617	1.256
10004664	1615	1.0357	2.2361	3.4323	4.0628	0.0822
10004665	1277	1.6425	2.9462	3.4946	4.1272	1.716
10004666	1929	0.587	1.5408	2.0918	2.2919	0.6633
10004667	1420	0.3626	1.6528	2.0859	2.1174	-0.508
10004668	1785	0.9907	1.7558	2.3789	2.8591	1.159
10004669	2139	-0.205	1.836	2.4987	3.2128	9999
10004670	1525	-0.2585	0.4241	1.5553	1.9833	9999
10004671	1184	2.008	2.9895	3.4085	3.6907	1.569
10004673	1609	0.3079	1.3139	2.0466	2.3691	0.1623
10004676	2163	0.2223	2.4847	2.6888	3.4965	1.628
10004677	1706	0.6156	0.9864	1.6581	2.4752	-0.795
10004678	1652	-0.076	1.2126	1.8718	1.8427	-1.1
10004679	2322	0.5728	2.4189	2.7352	3.3827	0.1782
10004681	1690	1.3433	2.3422	2.1742	3.279	0.7929
10004684	1066	-0.0173	1.0461	2.0374	2.6576	-0.76
10004685	1670	0.0669	1.5118	2.1611	2.5578	0.4621
10004686	1913	0.7718	2.4816	3.0406	3.1963	0.6158
10004687	1373	1.0945	2.0891	2.7396	9999	-0.411
10004689	1461	1.5559	2.3468	3.1275	3.5913	0.4289
10004692	1103	9999	1.2969	2.2102	2.4681	-0.343
10004693	2006	0.4837	1.3064	1.8107	2.0729	0.2992
10004694	9997	9999	9999	9999	9999	-0.5
10004699	1841	1.3725	1.822	2.4699	2.612	-0.369
10004700	2173	1.5949	2.1835	3.2624	3.8652	0.8844
10004703	1540	0.29	1.792	2.1665	3.1171	1.595
10004704	2281	0.4616	1.0354	2.0097	2.3786	0.6884
10004707	1365	0.3602	1.4959	1.9426	2.2473	0.3125
10004711	1945	1.1358	2.4775	2.6868	3.3217	0.4536
10004712	1003	1.3129	2.3259	2.4647	2.982	0.5459
10004713	2032	0.0969	1.9531	2.0523	2.7889	0.6198
10004715	1667	1.1717	2.4756	2.3286	2.7599	-0.934
10004716	1140	2.1658	3.5387	3.4028	3.4795	0.937
10004717	2162	1.5416	2.2736	3.1312	3.5896	0.2841
10004718	1557	1.9775	2.6836	2.9651	3.2888	1.614
10004721	9997	9999	9999	9999	9999	0.2257
10004722	1515	-0.1919	0.6971	1.4751	1.579	-1.03
10004723	1683	1.4845	2.7301	2.9288	3.5054	0.6003
10004725	1676	0.7058	1.8822	2.8827	3.0194	-0.769
10004726	1568	0.52	2.3895	2.7583	2.7629	0.843
10004728	2310	0.252	1.1634	1.988	2.2172	-0.075
10004730	1171	-2.6574	9999	9999	9999	-1.11
10004732	1629	1.004	1.8224	2.3094	2.8033	-0.125
10004734	1033	0.2881	1.3966	2.0763	1.8651	0.4103
10004735	1343	-0.031	9999	9999	9999	-0.075
10004737	2159	-0.445	1.3789	2.1684	2.7839	-0.878
10004739	1982	1.8253	2.7619	3.4155	3.9214	1.219
10004740	1806	0.7089	2.128	2.7369	3.1802	0.6108
10004744	1240	1.5165	2.6504	3.0654	3.9031	-0.147
10004745	2323	0.1452	1.2359	2.3404	2.2404	-1.31
10004746	2327	1.0656	2.2557	2.4484	3.4116	0.7052
10004748	1678	0.1938	1.1387	1.3772	1.6804	-1.01
10004749	2262	9999	9999	9999	9999	1.356
10004750	1828	-0.1056	1.5776	2.2011	2.0079	9999
10004752	1496	0.5775	1.3727	2.312	2.4316	9999
10004755	2009	0.4141	1.9869	2.8581	3.2771	0.7051
10004756	1642	0.4408	1.8938	2.3356	2.5141	-0.45
10004757	2262	0.1718	0.9762	1.9438	2.4037	1.019
10004758	2327	1.0559	3.0066	3.1603	2.905	1.764
10004759	2240	0.5624	1.1363	2.4752	2.3934	9999
10004761	9997	9999	9999	9999	9999	9999
10004765	1524	0.8118	1.9533	1.9833	2.339	0.0449
10004766	1874	0.4266	1.9285	2.1897	2.3508	-0.057
10004767	1373	0.7191	2.381	2.9641	3.6936	-0.165
10004769	1737	9999	9999	9999	9999	-0.812
10004771	1210	-0.2843	1.4422	1.7047	1.9308	-0.578
10004773	1025	0.8042	2.4039	2.8767	2.6974	0.0094
10004774	2316	0.7054	1.1642	1.8193	2.524	9999
10004775	2052	1.377	2.2411	2.7222	3.3599	1.261
10004776	1019	1.7023	3.2583	3.0995	3.7107	1.37
10004778	1062	0.3656	2.3303	2.3888	3.2632	0.1584
10004779	1133	1.4591	1.8107	1.836	1.972	-1.54
10004780	1754	0.8576	2.4563	3.178	3.7775	-0.403
10004781	1528	9999	9999	9999	9999	1.34
10004782	1328	0.2258	1.1114	1.8187	2.1057	0.2456
10004783	1496	0.6806	0.6671	1.5148	1.39	-0.356
10004787	2195	-0.8757	0.3006	1.6498	1.9165	0.6884
10004789	1379	0.6821	1.8366	2.6703	2.7009	-0.342
10004790	1332	0.186	1.4758	2.1251	2.2167	-1.03
10004793	1922	0.6548	1.5826	2.8321	3.1816	1.299
10004795	1016	-0.1196	1.097	1.8201	2.0109	0.1989
10004796	1355	0.2053	1.1042	1.7192	3.0114	-1.02
10004797	2288	0.8873	1.9904	2.821	2.5923	0.5702
10004799	1562	-0.7533	1.083	1.7177	2.1855	-1.37
10004800	2017	0.0149	2.117	2.4842	2.5644	0.3347
10004803	1355	1.1407	2.3047	3.0291	3.3782	-0.227
10004804	1153	-0.2262	0.602	1.208	1.591	-1.38
10004805	1559	1.0592	2.3735	2.6238	3.0474	-1.05
10004809	1795	0.3757	1.575	2.1683	2.4464	1.491
10004810	1420	0.4627	1.6142	1.8708	9999	0.226
10004811	1749	1.0235	2.0685	2.7362	3.3653	0.4834
10004812	1874	0.7334	1.8439	2.4177	2.544	-0.614
10004813	1675	1.2813	1.9761	2.527	2.9867	0.0249
10004814	1495	-0.801	0.3094	1.4804	1.5149	-1.29
10004815	1580	-0.5638	0.9753	1.453	1.663	-1.79
10004816	1306	-0.3476	1.1163	1.8787	2.8017	9999
10004817	1850	0.0591	0.8628	1.7371	2.6789	0.5851
10004818	1849	0.8909	2.482	2.6101	3.1933	-0.886
10004819	1968	0.5933	2.2787	2.8216	2.6975	1.003
10004820	2169	0.5507	1.2635	1.7552	2.4529	-0.627
10004821	1798	1.7008	2.4072	2.9935	2.848	-0.424
10004822	1289	-1.0632	0.6767	1.6611	1.6966	-1.2
10004823	1613	1.0586	2.0501	2.4486	2.3914	-0.106
10004824	2229	0.5117	1.9584	2.9195	3.2366	9999
10004826	1075	-0.3393	0.7374	1.8154	2.192	-0.66
10004827	1779	0.6942	2.4784	3.1078	3.7441	-0.532
10004828	1367	1.2082	1.8445	2.5932	3.037	9999
10004829	1521	0.5008	1.5949	2.4808	3.542	0.7947
10004830	2032	0.5169	2.1877	3.1761	3.3321	1.266
10004832	1886	-1.9905	0.3071	0.7576	1.0068	0.1026
10004834	1090	0.4704	1.8658	1.601	2.0213	-0.474
10004835	1951	0.3525	1.4702	2.3731	3.3506	-0.802
10004838	9997	9999	9999	9999	9999	-0.569
10004839	2223	0.2245	0.9467	1.735	1.6586	0.0101
10004840	2250	1.9139	2.9275	3.0994	4.2727	0.6737
10004841	1910	-0.6468	1.0276	2.132	1.8879	-1.56
10004842	1620	0.9623	1.9107	2.6829	2.5819	0.459
10004845	1174	0.3535	1.5186	2.0504	2.8801	-0.284
10004846	1715	0.308	0.5102	1.312	2.0005	-0.853
10004847	1584	-1.2638	0.2699	1.2344	2.3876	-0.426
10004850	1581	0.7359	2.3964	2.648	9999	9999
10004852	1055	1.4663	2.8089	3.2684	3.4442	-0.934
10004857	1788	-0.2032	0.3904	0.8213	2.7154	-0.45
10004859	1310	-0.0188	1.6878	2.196	2.3258	-1.14
10004863	2207	0.029	1.5514	2.2118	2.621	-0.461
10004864	1568	1.4118	2.9355	2.9455	3.1157	0.658
10004865	1913	-0.1939	2.0365	9999	9999	-1.54
10004868	1307	1.1152	1.6065	2.2558	2.4268	0.3947
10004870	2182	0.3581	2.0863	2.8643	3.3294	1.39
10004872	2117	-0.2608	9999	9999	9999	-0.066
10004873	1577	9999	2.0447	2.5382	2.9746	0.4743
10004874	1369	0.4308	1.3336	2.1848	2.3195	-0.296
10004875	1546	0.5177	1.6163	2.3893	2.3182	0.3263
10004876	1002	1.1246	2.3098	2.9996	3.1562	0.6961
10004877	1067	0.9315	2.4163	2.7542	3.1172	-0.502
10004878	2263	-0.3134	1.2102	1.7714	2.0574	0.3963
10004879	1262	0.2602	0.5334	1.0633	1.6881	-1.61
10004881	2229	-0.3208	0.2572	1.2151	2.3842	-0.939
10004882	1020	0.797	9999	9999	9999	0.3799
10004883	1496	-0.1715	0.1299	0.9876	1.6584	-2.33
10004885	2052	1.2389	2.9735	3.0136	3.4931	1.295
10004887	2050	0.6418	1.416	2.2179	2.7706	-1.28
10004891	1159	0.5811	1.8893	2.0807	2.5135	-0.511
10004893	1032	0.5011	2.1535	2.7071	3.1306	1.219
10004894	1039	0.0183	1.9074	2.0371	2.3544	-0.547
10004895	1515	-1.9078	-0.6855	0.1113	1.3016	0.1323
10004896	1305	1.3229	2.4047	2.2137	2.4571	-0.969
10004897	1038	0.8367	1.7517	1.8567	2.3557	9999
10004898	1548	1.7811	2.8786	2.8186	3.306	1.403
10004899	1628	1.158	2.3339	2.0417	2.8285	-0.849
10004901	1336	0.9565	2.0817	2.4898	3.2485	0.7775
10004902	2136	9999	1.6694	2.5036	3.0875	-0.41
10004904	1078	-0.7367	0.1107	9999	9999	9999
10004907	1580	-0.1869	0.5311	1.282	1.6504	-1.13
10004910	1947	0.3152	1.828	2.2904	2.7821	-0.267
10004912	2134	0.5682	2.523	3.0994	3.2278	1.614
10004913	1171	-2.6574	0.6349	1.5519	1.5844	-0.823
10004915	1291	-0.1537	0.3244	1.0633	1.8589	-0.75
10004916	1658	-0.7085	0.5003	1.0998	2.0466	-1.1
10004918	1125	1.1445	2.1648	3.2493	2.976	0.803
10004925	1815	1.6072	2.2524	2.6614	3.0581	0.2644
10004928	1882	1.3246	1.9387	1.8675	2.1287	-0.236
10004929	9997	9999	9999	9999	9999	0.4628
10004930	1989	-0.297	0.9414	1.8684	2.0604	0.2325
10004931	1841	0.9112	2.15	2.8702	3.3383	0.4746
10004934	2175	1.0796	2.412	2.7785	3.3653	0.4168
10004936	1125	0.8893	1.7813	1.9442	2.5803	0.4713
10004940	1537	-0.0168	1.1476	1.9786	2.4117	-1.4
10004942	2305	0.241	0.6651	1.0563	1.4682	-0.88
10004943	1658	-0.4506	9999	1.6339	2.4528	0.0322
10004944	1524	0.5523	1.8462	2.5917	2.9197	-1.44
